rowlabel	sex	age	livharm1	ethgrp2	educat3	work	yrsarea	resyrago	tenure1	rural2	rubbcomm	vandcomm	poorhou	tcemdiqu2	tcwmdiqu2	causem	walkdark	walkday	homealon	tcviolent	tcsteal	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	winsult	wraceatt	crimerat	tcarea	tcneigh	bcsvictim	tcindwt
75618100	2	42	1	1	2	1	7	 	1	1	3	3	3	2		5	2	1	2	0.427384138	0.103393555	2	3	2	3	2	3	3	3	3	0.463298142	0.824597299	0	0.907795191
75618180	1	29	1	1	2	1	4	1	4	1	3	3	4	2		4	2	1	1	-0.587064207	1.124653935	2	3	2	2	4	3	3	3	2	0.655032098	-0.6394912	1	1.094773293
75619020	2	77	1	1	4	2	7	 	1	1	4	4	4	4		8	4	2	2	0.341566652	-1.237031937	2	3	4	4	3	3	3	4	2	-0.222259685	-0.669313908	0	1.048992872
75619060	1	64	1	1	1	2	7	 	1	1	3	4	3	4		9	1	1	1	0.324547231	-0.534692168	4	2	3	3	4	2	2	4	3	-0.952023327	-0.481054127	0	0.897417426
75619180	2	19	3	1	4	2	2	2	4	1	3	4	4	3		6	3	1	1	 	 	1	1	 	 	1	1	1	2	 	-0.18003577	1.130832553	1	1.738379836
75619220	1	61	3	1	1	2	7	 	1	1	4	4	4	5		9	2	2	1	 	 	4	4	 	 	4	4	4	4	2	-0.930670261	0.237347409	0	0.448708713
75619260	1	18	3	1	1	2	5	 	4	1	1	3	3	2		5	1	1	1	 	 	3	3	 	 	4	4	3	4	3	0.118486643	-0.613977253	1	1.855378151
75621020	2	45	1	1	4	1	6	 	2	1	3	3	3	5		5	4	1	2	0.311974913	0.89587158	2	2	2	2	2	2	3	4	4	1.675945163	-1.150182366	0	0.762800574
75621180	2	69	1	1	1	2	7	 	5	1	3	3	3	5		10	4	2	3	-0.222836405	-0.865807652	3	3	4	3	3	3	4	4	2	-0.628898859	-0.441478103	0	0.75743264
75621220	2	16	3	3	1	1	6	 	4	1	2	3	3	3		5	2	1	2	 	 	2	3	 	 	3	3	2	3	1	1.75996542	0.400631636	1	1.409612417
75621260	1	44	1	1	3	1	6	 	4	1	3	3	3	3		5	2	1	1	-0.618893325	0.258754313	3	3	2	3	4	3	4	3	4	0.245765597	-0.52392751	1	1.256817818
75621300	2	19	3	1	4	1	6	 	2	1	3	3	3	3		1	3	1	2	1.450875878	1.312659979	1	1	1	2	1	1	3	3	2	1.43812108	0.458622307	1	1.879483223
75622060	1	48	1	1	4	1	7	 	1	1	3	3	3	5		5	1	1	1	-1.631518483	1.17353642	3	3	2	2	4	4	4	4	2	0.025038019	-0.689094245	0	0.799841523
75622100	2	33	3	1	5	1	7	 	1	2	4	4	4	5		4	1	1	1	 	 	4	4	 	 	4	4	4	4	3	-1.276499033	0.264183372	0	1.219807625
75622180	1	39	1	1	3	1	4	 	2	1	3	3	3	5		 	1	1	1	-0.89353472	-1.246419191	3	4	4	4	4	4	4	4	2	-0.86652261	-0.534028053	0	0.875061929
75622260	2	38	3	1	2	1	7	 	2	2	3	3	3	5		1	4	2	1	0.334676355	-1.535422921	3	3	4	4	3	3	3	4	2	-0.979609191	-0.400866181	0	0.384613127
75622300	1	63	1	1	1	1	7	 	1	2	3	3	3	4		4	1	1	1	0.086871386	-0.002503179	2	2	3	3	3	3	3	4	3	-0.457526743	0.246803701	0	0.750061154
75623020	2	39	3	1	4	1	2	1	2	1	3	4	4	5		8	1	1	1	-1.005981326	1.036780119	3	3	2	2	4	3	3	4	 	-1.562467098	4.428124905	1	0.418797433
75623060	2	17	3	1	3	1	2	1	5	1	4	4	4	5		4	2	2	2	1.058313131	0.599651396	2	2	2	2	2	1	3	3	 	0.718008995	-1.002915263	0	1.529167891
75623100	1	79	1	1	4	2	7	 	1	2	4	4	4	5		4	2	1	1	 	 	3	3	3	3	 	3	3	4	3	-0.652242124	1.127124786	0	0.783404231
75623220	1	35	2	1	4	1	4	 	2	1	3	4	4	5		5	1	1	1	-0.968287647	0.369116366	3	4	2	3	4	3	3	4	3	-0.230950907	1.085905194	1	0.952837229
75623260	2	42	1	1	4	1	4	 	2	1	4	4	4	5		9	2	1	2	-0.207844093	0.897823036	2	3	2	2	2	2	4	4	 	-0.23160319	0.225395322	0	0.820841312
75623300	1	49	5	1	1	2	7	 	2	1	3	4	3	5		4	3	1	2	 	 	 	2	 	 	 	2	3	3	5	 	 	0	0.435465634
75625020	2	41	1	1	4	1	5	 	2	1	3	3	3	5		4	4	2	2	2.060731649	-0.694518268	3	2	2	3	1	2	2	2	3	1.730673313	-1.02596879	1	1.569037199
75625060	1	28	3	1	2	1	7	 	2	1	3	3	3	5		8	1	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	0.613056183	-0.959801733	0	3.311639547
75625180	2	18	3	1	2	2	4	 	2	1	3	3	3	5		4	2	1	1	 	 	3	3	 	 	1	1	2	3	3	0.613056183	-0.959801733	0	1.46150136
75625220	2	58	1	3	1	2	7	 	2	1	3	3	3	5		5	4	2	1	2.067621946	-0.396127313	2	2	2	3	1	2	2	2	3	2.925971508	-1.535617709	0	1.2232728
75626020	1	58	1	1	1	1	7	 	1	1	3	4	4	5		4	3	2	2	0.267066211	1.036999464	2	2	2	2	4	2	2	3	1	0.792055547	0.111422278	0	0.857756853
75626060	1	16	3	1	2	2	6	 	5	1	4	4	4	4		6	1	1	1	1.389308214	0.432951868	2	2	2	2	1	2	2	3	3	0.050069515	0.048051205	0	1.499315619
75626100	2	38	1	1	4	1	7	 	2	1	3	4	4	4		1	2	1	1	-0.860493958	0.78632915	3	4	2	2	3	3	3	4	2	 	 	0	0.769998074
75626140	1	69	1	1	4	2	7	 	1	2	4	4	4	5		4	1	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	0.117464595	-0.726905048	1	0.716622293
75626180	1	63	1	1	4	2	7	 	4	2	4	4	4	5		4	2	1	1	-0.002873831	-0.150598243	3	2	3	3	4	3	2	4	3	0.555710971	-0.009390555	0	0.750813782
75626220	1	37	1	1	4	2	4	 	2	1	4	4	4	5		2	1	1	1	-0.340674907	0.784377694	3	3	2	2	3	3	2	4	2	0.684698343	-0.083492696	0	0.875939965
75626260	1	57	1	1	1	1	7	 	1	1	3	4	4	5		4	2	1	2	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	3	-0.453826755	-0.534589887	0	0.857756853
75626300	1	33	1	1	2	1	4	 	4	1	3	3	4	5		4	2	1	1	0.450499833	0.777380407	2	3	2	2	4	2	2	2	1	-0.24339354	-0.487954617	0	0.875139892
75627020	1	44	1	5	4	1	1	2	2	1	4	4	4	5		1	2	1	2	 	 	2	2	2	2	 	3	3	3	 	-1.261035204	-0.430027872	0	0.90649128
75627060	2	57	1	1	2	1	7	 	1	1	3	3	3	5		4	1	1	1	-0.032514013	-1.035682797	2	3	4	4	4	3	3	4	2	0.085689858	-0.724850714	1	0.850971758
75627100	1	48	1	1	1	1	5	 	2	1	4	4	4	5		2	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	 	 	 	0	0.868582368
75627140	2	35	1	2	4	1	4	 	2	1	4	4	4	5		4	2	1	2	2.413525105	0.134136513	2	1	1	3	1	1	2	2	2	-0.550263166	-0.497981668	0	0.83533591
75627180	2	73	1	1	3	2	7	 	1	1	4	4	4	5		5	2	1	1	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	4	-1.125890374	-0.454744309	0	0.831445873
75627220	1	39	1	1	2	1	6	 	2	1	4	4	4	5		4	1	1	1	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	3	-1.261035204	-0.430027872	0	0.950267434
75627260	2	71	1	1	4	2	7	 	5	2	4	4	4	5		4	1	1	1	-1.383713603	-0.359383255	4	4	3	3	4	4	4	4	3	-0.238653094	-0.872251093	0	1.247168899
75629020	1	38	2	1	3	1	2	1	2	1	4	4	4	3		5	2	1	2	-0.562125385	1.692162514	2	3	2	1	4	3	2	3	 	1.981634378	1.206149936	0	0.908611178
75629060	2	34	1	1	2	2	1	2	2	1	3	4	4	3		1	3	1	1	-0.414899141	0.268566012	3	3	3	2	3	3	3	4	 	 	 	0	0.844382823
75629140	2	57	5	1	2	1	7	 	2	1	4	4	4	3		4	2	1	1	-0.326894283	1.381159544	1	3	2	2	3	3	2	4	3	0.86308521	-0.882235169	0	0.406834126
75629180	1	62	1	1	4	2	7	 	1	1	4	4	4	3		4	3	1	1	2.457928181	-0.221880615	3	2	2	2	2	1	1	1	3	2.552484989	0.265702605	0	0.778817952
75629220	1	26	1	1	3	1	1	2	4	1	3	4	4	3		4	1	1	1	-0.912746429	0.335602313	2	2	3	3	4	4	4	4	 	-0.990197182	2.691048622	1	0.944039822
75629260	1	49	2	1	4	1	5	 	2	1	4	4	4	4		10	1	1	1	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	3	 	 	0	0.830506921
75630020	1	21	3	1	3	1	2	1	2	1	3	4	4	3		3	2	1	2	0.459128946	-0.097374186	2	2	3	3	4	2	3	3	 	0.65063262	0.023642303	1	1.889210343
75630140	2	36	4	1	3	1	4	 	4	1	2	3	3	3		10	1	1	1	2.820417166	-1.03919661	3	3	3	2	1	1	1	1	3	-0.079159714	0.044652399	0	0.384656489
75630220	1	26	3	1	3	2	7	 	1	1	3	3	3	5		5	2	1	2	1.887841463	1.669651389	1	1	1	1	1	1	2	2	3	2.155750275	-0.683535516	0	1.818569899
75630260	2	33	3	1	2	2	5	 	4	1	2	3	3	3		4	3	2	3	1.427254438	0.423783839	2	2	2	2	2	2	2	2	2	1.29984796	-0.327038974	0	0.406648397
75630300	2	59	5	1	2	1	5	 	1	1	3	4	4	5		10	3	1	1	 	 	2	2	 	 	3	1	3	3	1	0.697956085	1.436257362	0	0.391856521
75631100	2	56	1	1	2	1	5	 	2	2	4	4	4	5		5	2	1	1	1.529571891	-0.858684838	3	2	3	3	3	2	2	2	3	-0.795780659	-0.50274688	0	0.884213626
75631140	2	50	1	1	4	1	5	 	2	1	4	4	4	4		9	3	2	2	1.72361958	0.347248882	2	2	2	2	1	1	2	3	3	0.303462297	0.875797987	1	0.882179022
75631180	1	59	1	1	3	1	7	 	1	1	4	4	4	4		4	4	1	1	-0.631900668	0.83543098	3	3	2	2	3	3	3	4	1	-0.153608799	0.271057516	0	0.934650958
75631220	2	18	3	1	2	1	6	 	5	1	3	4	4	4		4	3	2	2	1.225338817	-0.230954871	3	2	3	2	2	2	2	3	3	1.530102253	0.530806363	0	1.056411505
75631260	1	59	1	1	3	1	7	 	2	1	3	4	3	3		5	2	1	2	3.074382782	0.222653911	1	1	2	2	1	1	1	1	3	0.992918193	0.522808135	0	0.966891527
75633020	2	48	1	1	2	2	5	 	2	1	4	4	4	5		5	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	5	-1.261035204	-0.430027872	1	1.520010114
75633060	2	38	1	1	4	1	3	 	2	1	4	4	4	5		2	2	1	1	0.334676355	-1.535422921	3	3	4	4	3	3	3	4	 	-0.193772644	-0.55937022	1	0.769279301
75633140	1	40	1	1	3	1	5	 	2	1	4	4	4	3		5	3	1	3	-0.092182443	0.763840795	2	3	2	2	3	3	4	2	2	0.939154506	0.661767304	1	0.834807932
75633180	2	83	1	1	1	2	7	 	5	1	 	 	 	3		5	3	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	-1.261035204	-0.430027872	0	0.998462439
75633220	1	31	1	1	4	1	4	2	2	1	4	4	4	3		4	2	1	2	2.591094255	1.408080816	1	1	1	1	1	1	1	1	 	-0.273880333	0.82980752	0	0.874322951
75633260	2	81	6	1	1	2	5	 	4	1	4	4	4	3		5	4	3	1	 	 	4	2	 	 	4	3	3	3	3	1.844896317	-1.41540277	0	0.481037199
75633300	2	41	1	1	4	1	5	 	2	1	 	 	 	5		5	3	1	2	1.207290292	-0.500072598	2	2	3	3	2	2	3	3	3	-0.309471309	-0.763393462	1	0.782406211
75634060	1	44	1	1	4	1	7	 	2	1	4	4	4	5		4	2	1	1	-0.534284532	-0.764613569	3	4	4	3	4	3	3	4	3	0.654569328	-0.879905462	0	0.912492037
75634100	2	35	2	1	3	1	1	2	4	1	4	4	4	5		10	2	1	1	0.330748588	-0.343092442	4	3	2	3	3	3	2	3	 	1.071940899	-0.322936147	0	0.840865612
75634220	2	83	6	1	1	2	7	 	4	2	4	4	4	5		4	4	2	2	 	 	3	2	 	 	3	2	2	3	2	 	 	0	0.479843467
75634260	1	72	1	1	3	2	7	 	4	1	3	4	3	4		4	3	1	1	-0.857004225	-0.062943779	3	3	3	3	4	4	3	4	3	0.101013482	-0.664466023	0	0.753930986
75635020	1	80	1	1	1	2	7	 	1	1	3	3	3	5		4	2	1	2	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	-0.701116562	0.393169731	0	0.84421742
75635140	1	33	3	1	5	1	7	 	4	1	2	3	3	5		4	2	1	2	 	 	2	2	 	 	3	3	3	3	3	0.575225651	-0.175036192	0	0.950948298
75635180	2	33	1	1	4	1	2	1	4	1	3	3	3	5		5	4	2	2	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	 	-1.304910302	1.281162977	0	0.884535134
75635220	1	49	4	1	3	1	5	 	2	1	3	3	3	5		8	1	1	1	-0.339259237	-0.408265829	3	4	3	3	4	3	3	3	3	0.015943952	-0.704467654	0	0.434999704
75635300	1	61	1	1	2	1	7	 	2	1	3	3	3	5		5	2	1	2	-0.414899141	0.268566012	3	3	3	2	3	3	3	4	2	0.401422292	-0.175502405	0	0.815852463
75637020	1	47	5	1	4	1	6	 	2	1	2	2	2	3		5	2	2	1	-0.714755595	0.985726893	3	3	2	2	4	3	2	4	2	1.492075324	2.91593194	1	0.415806323
75637060	2	27	3	1	1	2	4	 	4	1	4	4	4	1		1	3	2	2	 	 	2	2	 	 	1	1	1	2	2	0.369621694	1.532406092	0	0.477507859
75637100	2	22	3	1	4	1	4	2	4	1	4	4	3	3		1	4	2	3	 	 	2	3	 	 	1	2	2	3	3	0.573265553	-0.798867404	0	0.993998528
75637140	2	67	6	1	1	2	6	 	4	1	4	4	4	2		4	2	1	2	 	 	2	3	 	 	4	3	3	4	3	0.040746257	-0.621436477	0	0.364217281
75637180	1	30	4	1	5	1	1	2	4	1	3	4	3	3		6	1	1	1	 	 	2	4	 	 	4	3	4	3	 	-0.522866309	-0.637039959	0	1.363484859
75637220	1	19	3	1	3	2	6	 	5	1	3	4	4	3		1	2	2	1	 	 	3	2	 	 	4	2	4	4	3	2.316224575	-0.701224029	1	2.076411247
75637300	2	58	1	1	1	1	7	 	4	1	3	4	4	2		5	3	3	2	 	 	3	3	 	 	3	2	3	3	3	1.850234985	-0.327950776	0	1.62950325
75638100	1	54	4	1	1	1	7	 	2	1	4	4	3	5		4	2	2	2	-0.803375244	2.006957054	1	3	2	1	4	2	4	3	2	-0.641049087	0.201998636	1	0.42702055
75638140	2	37	1	1	2	1	5	 	2	1	4	4	4	5		5	2	1	1	-0.039404336	-1.334073663	3	3	4	4	4	3	3	4	3	-0.113520041	-0.619994342	0	0.844753981
75638180	1	72	1	1	2	2	7	 	1	1	4	4	4	2		5	2	1	1	-0.188381478	-0.234349757	3	3	3	3	4	2	3	4	3	-1.389205933	1.267335057	0	0.75741744
75638220	1	37	1	1	2	1	7	 	2	1	4	4	4	4		9	1	1	1	0.349921107	0.886703551	2	2	2	2	3	2	3	3	3	-0.918394923	-0.407367438	0	0.876987398
75638260	1	47	3	1	1	2	6	 	4	1	3	4	4	3		5	3	2	2	-0.068996072	0.798829854	3	2	2	2	3	2	3	4	4	-0.436078459	-0.513958752	0	0.400800735
75638300	1	49	5	1	3	1	7	 	4	1	4	4	4	2		2	1	1	1	-1.110536337	-0.679554284	3	4	3	4	4	4	4	4	3	-0.712114811	-0.607754469	0	0.439187706
75639020	2	49	5	1	4	1	7	 	1	1	4	4	4	5		5	2	2	1	1.359666467	-0.660779715	1	2	3	4	2	2	2	4	3	0.97162956	-0.291334927	0	0.398524433
75639140	1	73	1	1	3	2	7	 	1	1	4	4	4	2		1	1	1	1	-1.383713603	-0.359383255	4	4	3	3	4	4	4	4	3	0.297674567	-0.199190855	0	0.822625577
75639220	1	46	5	1	2	1	3	 	4	1	3	3	4	2		1	1	1	1	-0.819310486	-0.730607569	3	4	3	4	4	4	3	4	 	-0.19537282	0.895821512	1	0.435306787
75639260	2	39	1	1	4	1	6	 	2	1	4	4	4	5		4	3	1	1	-0.08058776	0.182863012	3	3	3	2	3	2	3	4	1	0.125225469	0.165954709	0	0.837289333
75639300	1	62	1	1	1	1	6	 	4	1	4	4	4	4		1	2	1	1	1.241997719	0.78988111	2	1	2	2	4	1	2	2	2	1.443050742	1.244408369	1	0.816428483
75641060	2	46	1	1	2	1	4	 	2	1	4	4	4	5		10	2	1	2	0.091572747	0.315072715	3	1	2	3	3	3	3	4	3	0.923273087	-1.077629924	0	0.763190389
75641100	2	52	5	1	2	1	5	 	1	1	4	4	4	2		4	1	1	1	0.263414681	-0.560513198	3	3	3	3	3	3	3	3	3	1.580296755	0.655848145	0	0.40742442
75641140	1	42	3	1	4	1	7	 	2	1	4	4	4	5		5	1	1	1	 	 	3	4	 	 	4	4	3	4	4	0.390642107	-0.76378864	0	0.435006827
75641180	2	86	6	1	1	2	7	 	4	1	4	4	4	3		7	4	2	2	 	 	3	3	 	 	 	2	4	3	3	-0.953292072	-0.387476146	0	0.501323581
75641260	1	31	1	1	3	1	5	1	2	1	3	4	4	5		1	2	1	2	-0.116530582	1.174399376	2	2	3	1	4	3	2	3	2	1.148288369	2.457093477	1	0.911195099
75641300	1	18	3	1	3	1	6	 	4	1	4	4	4	2		6	2	1	2	-0.110665999	-0.35916397	3	3	3	3	4	3	3	3	4	1.113727927	0.512624264	1	1.040724277
75642100	1	55	1	1	4	2	6	 	2	1	4	4	4	5		1	2	1	1	1.80996418	-0.652319908	2	1	3	3	1	2	3	3	2	0.301875114	-0.042774435	1	1.305610895
75642140	1	48	2	1	3	1	5	 	2	1	4	4	4	5		4	3	2	2	1.092606306	-1.215676308	3	2	3	4	3	2	3	3	3	0.526724041	-0.782756448	0	0.890265286
75642180	1	37	3	1	4	1	1	2	2	1	3	4	3	5		5	2	1	1	-0.857004225	-0.062943779	3	3	3	3	4	4	3	4	 	0.508998871	0.786466599	1	0.486994773
75642300	1	45	1	3	4	1	3	 	4	1	3	4	3	5		8	1	1	1	-0.317973495	-1.646916866	4	4	4	4	4	4	2	4	 	-1.071786761	-0.459313363	0	0.890265286
75643020	2	47	3	1	5	1	6	 	4	1	2	3	2	4		7	2	1	1	 	 	3	3	 	 	4	3	3	3	3	0.33907038	-0.699173689	1	1.238520741
75643060	2	16	3	1	2	1	6	 	2	1	3	3	3	5		4	3	1	1	 	 	3	3	 	 	3	3	4	4	3	 	 	0	1.583521008
75643100	1	80	6	1	4	2	6	 	1	1	3	3	3	5		4	2	1	2	 	 	2	2	3	3	 	3	2	3	3	-0.491714031	-0.513221204	0	0.422989488
75643140	1	75	3	1	4	2	3	 	4	1	4	3	3	5		8	1	1	1	 	 	3	3	 	 	4	2	4	4	 	-0.362919241	-0.578725278	0	0.39209947
75643220	1	42	1	1	4	1	5	 	2	1	3	3	3	5		5	1	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	3	-0.063001484	-0.645124912	0	0.909864843
75643300	1	55	1	1	4	1	5	 	2	1	4	4	4	5		2	1	1	1	 	 	4	4	4	4	 	4	4	4	3	-0.608362734	-0.508100331	0	0.966222703
75645020	1	82	6	1	3	2	7	 	1	2	3	4	4	2		3	2	1	1	-0.48499912	-0.816310585	3	4	3	4	4	3	3	4	2	0.219629571	-0.682765245	0	0.360532135
75645060	1	64	1	1	1	2	5	 	1	2	4	4	4	4		4	1	1	1	-0.820808947	-0.395984381	4	3	3	3	4	3	4	4	3	-0.458463907	0.241055071	0	0.696919441
75645100	2	62	1	1	1	2	7	 	1	2	4	4	4	4		4	3	2	2	0.851005673	-0.68810147	3	3	3	3	2	2	2	4	3	-0.695201516	-0.606898665	0	0.695506752
75645220	2	80	1	1	1	2	7	 	1	2	4	4	4	4		5	3	1	2	 	 	3	3	 	 	3	3	3	3	2	-0.166049719	-0.550553262	0	0.927955627
75645260	2	74	3	1	1	2	7	 	1	2	4	4	4	4		8	2	1	1	0.597726047	-0.646216154	3	3	3	3	3	2	3	3	3	-0.205860123	0.934873581	0	0.369124085
75646020	2	53	1	1	4	1	7	 	1	2	4	4	4	4		8	1	1	1	-1.383713603	-0.359383255	4	4	3	3	4	4	4	4	4	-0.600560546	0.189344838	0	0.666702807
75646060	1	46	1	1	4	2	5	 	1	2	4	4	4	2		8	2	1	1	-0.744395792	0.100642331	2	4	3	3	4	3	3	4	4	-0.06313803	1.029453635	0	0.682040274
75646100	2	80	1	1	2	2	7	 	1	2	4	4	4	2		5	3	2	2	-0.267997563	-1.383175492	3	4	4	4	4	3	3	4	3	-0.1500341	-0.595982492	0	0.820733607
75646180	1	82	1	1	5	2	7	 	1	2	4	4	4	3		10	1	1	2	-1.383713603	-0.359383255	4	4	3	3	4	4	4	4	3	 	 	0	0.661868989
75646220	1	69	5	1	1	2	7	 	1	2	3	4	4	2		4	3	1	1	-0.522692859	-0.148646772	3	3	3	3	4	3	3	4	2	0.101199932	-0.585217893	0	0.305361778
75646260	1	59	4	1	4	1	7	2	1	2	4	4	4	2		6	2	1	2	-0.48499912	-0.816310585	3	4	3	4	4	3	3	4	1	0.470674604	-0.730871022	0	1.096049786
75646300	1	77	1	1	4	2	7	 	1	2	4	4	4	4		4	1	1	1	-1.166712046	-0.926248252	4	4	4	3	4	4	4	4	2	-0.636724174	-0.550429463	0	0.613737524
75647020	2	36	1	1	4	1	5	 	2	2	4	4	4	4		4	3	1	2	-0.825510323	-0.713560283	3	4	4	3	4	3	4	4	3	-1.354227066	4.278533459	0	0.778287172
75647060	2	72	5	1	1	2	7	 	4	2	4	4	4	4		4	3	3	1	 	 	4	3	 	 	4	3	4	4	1	-0.098102912	-0.676727474	0	0.387337178
75647100	1	48	1	1	5	1	7	 	1	2	3	4	4	5		4	4	2	2	0.956974685	-0.373057514	3	2	3	3	4	1	1	4	1	1.692789555	-1.110890627	0	0.809192538
75647180	1	70	3	1	3	2	7	 	4	2	4	4	4	3		10	1	1	1	 	 	4	3	 	 	4	4	4	4	4	0.272564143	-0.804915369	1	0.382351935
75647220	2	63	4	1	2	1	4	 	1	2	4	4	4	3		4	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	3	-1.261035204	-0.430027872	0	0.378713876
75647260	2	69	1	1	4	2	6	 	1	2	4	4	4	3		8	3	1	2	-0.66494149	-1.197317362	3	3	4	4	4	4	4	4	3	-0.866022766	-0.558772802	0	0.735848367
75647300	1	34	3	1	3	1	6	 	1	2	4	4	4	3		5	1	1	1	-1.51891005	1.33712256	2	4	2	2	4	3	4	4	3	-1.203584671	0.371640503	0	0.442264944
75649020	2	40	2	1	1	2	6	 	4	2	4	4	4	4		1	3	1	2	0.000526789	0.997065604	2	3	2	2	3	2	2	4	2	-0.999962449	-0.600858271	0	1.096719027
75649060	2	53	1	1	1	1	5	 	2	2	4	4	4	4		5	1	1	1	 	 	4	2	 	 	2	3	4	3	2	-0.409279913	-0.794946551	0	0.75819701
75649100	2	38	2	1	4	2	7	 	2	2	4	4	4	4		5	2	1	2	0.334676355	-1.535422921	3	3	4	4	3	3	3	4	3	-0.372910976	-0.640383661	0	0.746015489
75649140	1	50	1	1	4	1	5	 	2	2	4	4	4	4		4	1	1	1	-1.110536337	-0.679554284	3	4	3	4	4	4	4	4	3	-0.700044692	-0.667257905	0	0.754193485
75649180	2	62	1	1	1	2	6	 	1	2	4	4	4	4		5	2	1	2	-0.076463521	-0.386201888	3	4	2	4	4	2	2	4	3	-1.261035204	-0.430027872	0	0.726021051
75649220	2	49	1	1	2	1	2	1	2	2	4	4	4	4		5	2	1	1	-0.014465516	-0.766565084	3	3	4	3	4	3	2	4	 	-0.642322719	0.205706522	1	0.710307896
75649260	2	57	1	1	2	2	6	 	1	2	4	4	4	4		10	4	2	2	0.568421125	-0.014784608	1	3	3	3	3	3	2	3	3	-0.716804922	-0.424860328	0	0.759941638
75649300	2	50	6	1	2	2	7	 	1	2	4	4	4	3		4	2	1	1	-0.067497626	0.464206636	2	3	2	3	3	3	2	4	4	-1.113548875	-0.442951709	0	0.379098505
75650020	2	57	1	1	4	1	6	 	1	2	4	4	4	4		4	3	1	2	-0.643492401	0.219464153	3	4	3	2	3	3	3	4	3	-0.999962449	-0.600858271	1	0.68374747
75650100	1	52	3	1	2	1	7	 	5	2	4	4	4	5		5	1	1	1	-1.376823306	-0.060992308	3	4	3	3	4	4	4	4	3	-0.999962449	-0.600858271	0	0.339287847
75650140	1	30	2	1	3	1	5	 	2	2	4	4	4	4		10	1	1	1	-0.602308929	-1.297472596	3	4	4	4	4	4	3	4	2	-0.820552707	-0.448548764	0	0.762844443
75650180	1	68	6	1	3	2	5	 	1	2	 	 	 	4		4	2	1	1	-0.566113651	-1.630513191	4	4	4	4	4	3	4	4	2	-0.827177703	-0.454342008	0	0.312449634
75650260	1	77	1	1	3	2	5	 	1	2	4	4	4	4		4	2	1	1	-1.376823306	-0.060992308	3	4	3	3	4	4	4	4	3	-0.188879162	-0.700413287	0	0.627983153
75651020	2	51	5	1	2	2	1	2	1	2	3	3	3	5		5	2	1	1	 	 	3	3	 	 	3	3	3	4	 	0.084484801	-0.658048749	0	0.407777816
75651060	1	38	1	1	4	1	7	 	4	2	4	4	4	5		4	2	1	1	 	 	3	3	 	 	4	3	2	4	3	0.27428931	0.037413508	1	1.888635755
75651180	1	51	5	1	3	1	5	 	1	2	4	4	4	5		4	1	1	1	-0.81391865	-0.097593457	3	3	3	3	4	3	4	4	3	-0.908284783	-0.517666399	0	0.41961655
75651220	2	52	1	1	4	2	5	 	2	2	4	4	3	5		 	2	2	2	-0.14172186	-0.05160502	2	3	3	3	3	3	3	4	2	-1.053539753	-0.382651001	0	1.265532017
75651300	2	43	2	1	4	1	3	 	2	2	4	4	4	5		4	1	1	1	-0.900425076	-1.544810176	4	4	4	4	4	4	4	4	 	-1.125890374	-0.454744309	0	0.813586831
75653020	2	49	1	1	2	2	6	 	4	1	3	3	3	1		4	4	2	1	2.591094255	1.408080816	1	1	1	1	1	1	1	1	1	3.506984949	-1.001900554	0	0.772781134
75653060	2	24	3	1	2	1	3	 	4	1	2	3	3	1		5	2	1	3	-0.212983519	0.923304737	2	3	2	2	3	3	3	3	 	0.13392359	-0.044579864	1	0.523632586
75653100	1	42	1	1	3	1	5	 	2	1	4	4	4	3		1	2	1	1	-0.002872284	0.058048785	3	3	3	2	3	3	3	3	3	-0.473222286	-0.60878247	0	0.913981378
75653180	2	35	4	1	1	2	3	 	4	1	2	3	3	1		5	2	1	2	 	 	2	2	 	 	1	1	3	4	 	0.216838732	-0.764254868	1	0.405814618
75653260	2	42	1	1	3	1	7	 	2	1	3	4	3	1		4	2	1	2	0.349921107	0.886703551	2	2	2	2	3	2	3	3	3	0.025664888	0.124056436	0	1.65107584
75653300	1	22	3	1	2	2	7	 	2	1	2	3	3	1		4	2	1	2	0.367969602	1.155821323	3	2	2	1	3	2	2	3	3	1.375863075	0.433188915	1	2.06912303
75654060	1	33	3	1	2	1	4	 	4	1	2	3	4	1		5	2	1	1	-1.085597515	-0.112045623	3	4	3	3	4	4	3	4	3	1.890324235	1.177354574	0	0.37126416
75654100	2	37	5	1	1	2	7	 	4	1	2	3	3	1		5	3	2	4	 	 	2	2	 	 	2	2	2	4	1	 	 	1	0.326670855
