rowlabel	sex	age	livharm1	ethgrp2	educat3	work	yrsarea	resyrago	tenure1	rural2	rubbcomm	vandcomm	poorhou	tcemdiqu2	tcwmdiqu2	causem	walkdark	walkday	homealon	tcviolent	tcsteal	wburgl	wmugged	wcarstol	wfromcar	wraped	wattack	winsult	wraceatt	crimerat	tcarea	tcneigh	bcsvictim	tcindwt
75001260	1	79	1	1	3	2	7	 	4	1	3	3	3	1	 	4	 	2	2	 	 	4	3	4	4	 	4	4	4	1	-.421594709157944	-.563219428062439	0	1.57475233078003
75001300	2	55	1	1	4	1	6	 	2	1	3	3	3	1	 	4	3	2	2	.295153200626373	2.09367609024048	1	4	1	1	2	1	1	4	1	-.610651850700378	-.364815711975098	0	1.65294909477234
75002140	1	21	3	4	3	1	5	1	4	1	 	 	 	1	 	2	1	1	1	 	 	3	4	4	 	1	4	4	2	4	1.38252055644989	-1.18728768825531	0	3.7478039264679
75002180	2	77	6	1	2	2	7	 	4	1	3	3	4	1	 	7	4	3	3	 	 	1	1	 	 	4	1	2	3	1	 	 	1	.870204865932465
75002220	2	29	4	4	4	2	6	 	2	1	2	3	3	1	 	8	2	1	1	-.64349240064621	.219464153051376	3	4	3	2	3	3	3	4	2	.178489848971367	-.792276680469513	0	.911284565925598
75002260	1	54	3	1	1	1	7	 	4	1	 	 	 	1	 	4	3	2	2	 	 	2	3	 	 	4	2	4	2	3	1.29152417182922	.359035193920135	0	.771704733371735
75003060	1	42	1	1	2	2	5	 	4	1	3	3	3	1	 	4	3	2	2	 	 	2	2	4	2	 	3	3	4	2	.731927990913391	.00240295985713601	1	2.00686502456665
75003100	2	20	3	1	1	2	5	 	4	1	3	2	2	2	 	4	3	3	2	 	 	2	1	 	 	1	2	2	4	1	2.76461839675903	.958650171756744	0	1.14879977703094
75003140	2	58	5	1	4	1	6	 	2	1	3	3	3	3	 	4	3	2	2	.414292454719543	-.386597096920013	3	2	3	3	3	2	3	4	3	 	 	0	.941980600357056
75005020	2	85	1	1	1	2	7	 	1	1	2	2	2	4	 	3	1	1	1	 	 	4	3	 	 	2	2	2	2	2	-.850507020950317	-.57945728302002	0	2.02833557128906
75005060	2	30	1	4	4	2	4	 	2	1	2	2	2	2	 	4	2	2	2	.427636593580246	.761889338493347	2	2	2	2	3	3	3	2	2	.655252397060394	.682737708091736	0	1.78015828132629
75005100	1	52	1	1	4	1	7	 	2	1	2	2	2	3	 	4	2	1	1	.263414680957794	-.560513198375702	3	3	3	3	3	3	3	3	3	-1.0221426486969	-.431055873632431	0	1.70237123966217
75005220	2	53	5	1	2	1	7	 	5	1	2	2	2	4	 	4	3	1	2	 	 	2	3	 	 	2	2	3	4	2	-.447214931249619	-.592553317546844	0	1.7114382982254
75006060	2	64	6	3	1	2	1	2	4	1	2	2	2	1	 	5	4	2	2	 	 	2	2	 	 	2	2	2	2	 	.527682483196259	-.0689323917031288	0	1.31617057323456
75006180	1	81	1	1	4	2	7	 	1	1	4	4	4	3	 	4	3	1	1	.641146898269653	.835650265216827	2	2	2	2	3	2	2	3	1	.527682483196259	-.0689323917031288	0	1.36477982997894
75007020	2	40	1	3	4	1	6	 	2	1	3	3	3	3	 	5	3	3	2	3.03096175193787	-1.25921249389648	2	2	3	3	1	1	2	1	2	1.42433166503906	-1.17987990379333	0	1.87352454662323
75007060	2	23	3	3	3	2	2	1	2	1	3	3	3	2	 	6	4	2	2	 	 	1	2	 	 	2	2	2	4	 	.435822546482086	-.690072894096375	1	2.37526082992554
75007140	2	54	6	3	2	1	7	 	2	1	3	3	3	2	 	5	4	3	1	.765186727046967	-.622935354709625	2	3	3	3	2	3	4	2	2	.839984893798828	-.926271796226501	0	2.91473412513733
75007180	1	46	1	3	4	1	6	 	2	1	3	3	3	3	 	1	3	3	3	1.95214068889618	.826701521873474	1	1	2	2	4	1	1	1	1	.746886074542999	3.72426795959473	1	1.98796606063843
75007220	2	30	1	3	1	1	5	 	2	1	3	3	3	3	 	5	3	2	3	 	 	1	2	 	 	1	1	1	2	3	-.429293036460876	.165724590420723	0	3.0317702293396
75009020	2	56	4	1	2	1	7	 	1	1	2	2	2	2	 	5	3	2	3	 	 	2	2	 	 	3	3	3	3	2	2.36116456985474	-.394801944494247	0	.824886679649353
75009060	2	28	1	1	4	1	7	 	2	1	3	3	3	2	 	5	4	2	2	.078242264688015	.872251391410828	2	3	2	2	3	3	2	3	2	1.13595199584961	.580267012119293	1	2.00651288032532
75009140	2	39	3	1	1	1	4	 	2	1	3	3	3	3	 	4	2	2	1	1.72361958026886	.347248882055283	2	2	2	2	1	1	2	3	3	.526145875453949	.785363078117371	0	.840340971946716
75009180	2	41	3	1	2	1	7	 	4	1	 	 	 	2	 	6	4	3	3	2.59109425544739	1.40808081626892	1	1	1	1	1	1	1	1	1	2.53133869171143	-1.38793992996216	1	1.64701592922211
75009220	1	47	3	1	1	1	7	 	4	1	1	1	1	2	 	4	2	1	1	 	 	3	3	 	 	3	3	2	3	2	.668798923492432	.627728402614594	0	.841965556144714
75009300	2	37	3	1	2	1	6	 	3	1	2	3	2	2	 	1	3	2	2	.498898237943649	-.213020399212837	2	2	3	3	3	3	3	3	1	1.69017469882965	.357451498508453	0	.809715449810028
75010020	2	48	1	5	5	1	6	 	2	1	4	4	4	2	 	7	2	2	2	 	 	1	2	2	2	 	1	2	1	1	1.82692110538483	-.352175861597061	1	2.84569358825684
75010060	2	48	3	1	4	1	6	 	2	1	3	3	3	3	 	5	3	3	2	.967103838920593	-1.37378823757172	2	3	4	4	3	2	2	4	2	-.00122116762213409	-.0198634173721075	0	.649241864681244
75010100	1	41	1	3	4	1	5	 	2	1	3	3	3	2	 	4	3	2	2	1.05317378044128	.625133037567139	2	2	2	2	3	2	2	2	3	.316048562526703	.715366959571838	1	1.48038530349731
75010140	1	49	1	3	1	2	6	 	2	1	3	3	3	2	 	5	3	2	2	.263414680957794	-.560513198375702	3	3	3	3	3	3	3	3	2	.316048562526703	.715366959571838	0	1.41849732398987
75010260	2	26	3	4	4	1	1	2	4	1	3	3	3	3	 	4	2	2	2	 	 	2	2	 	 	1	1	1	1	 	 	 	0	.814316213130951
75010300	2	56	1	1	2	1	5	 	2	1	3	3	3	3	 	5	4	2	2	.833209633827209	-.298723369836807	2	2	3	3	3	2	3	3	2	1.111252784729	-1.01333749294281	0	1.389723777771
75011060	2	76	6	1	1	2	6	 	1	1	4	4	4	5	 	8	2	1	1	 	 	3	3	 	 	4	3	3	3	3	.828621745109558	-.975697219371796	0	2.10976123809814
75011100	2	32	1	1	2	2	7	1	2	1	4	4	4	5	 	1	3	2	2	1.42725443840027	.423783838748932	2	2	2	2	2	2	2	2	2	1.25116419792175	-.249874725937843	0	1.95644342899323
75011220	2	41	1	1	2	2	6	 	2	1	3	4	4	5	 	1	2	1	1	.13266709446907	.795072734355927	2	3	1	3	2	2	3	4	1	 	 	0	2.72027564048767
75011260	1	66	1	1	2	2	7	 	2	1	4	4	4	4	 	5	2	1	1	-.999091029167175	1.33517110347748	2	3	2	2	4	3	3	4	1	.494389861822128	-.740100204944611	0	1.72204005718231
75011300	1	68	2	1	1	2	7	 	4	1	3	4	4	2	 	4	1	1	1	 	 	3	4	 	 	4	3	3	4	 	-.786686599254608	-.487373530864716	0	1.72204005718231
75013020	2	49	5	1	2	1	7	 	4	1	 	 	 	1	 	4	1	2	2	 	 	3	3	 	 	2	2	2	3	3	2.12183165550232	3.3032693862915	0	.914253115653992
75013140	1	81	3	1	1	2	7	 	1	1	 	 	 	3	 	4	1	2	2	 	 	3	3	3	3	 	3	4	3	3	.238354369997978	1.54175174236298	0	.969139099121094
75013220	1	47	1	3	1	1	3	 	4	1	 	 	 	1	 	5	4	3	3	 	 	2	2	 	 	 	1	1	1	 	1.33105456829071	1.15467464923859	0	3.99501538276672
75013260	2	23	3	1	4	1	4	1	4	1	 	 	 	2	 	1	4	2	1	1.63387441635132	.199153810739517	3	2	2	2	2	1	1	3	2	3.25661492347717	-.760018587112427	0	1.19333064556122
75013300	2	66	1	1	1	2	5	 	4	1	 	 	 	1	 	5	3	3	3	.263414680957794	-.560513198375702	3	3	3	3	3	3	3	3	4	.463534861803055	.70244312286377	0	1.81560587882996
75014020	2	72	5	1	1	2	7	 	 	1	3	3	3	3	 	4	4	2	3	2.22539019584656	.0761796906590462	1	1	2	3	1	1	2	3	1	.393500924110413	-.633109331130981	0	.678599238395691
75014060	1	38	1	1	3	1	6	 	2	1	3	3	3	3	 	5	1	1	1	-1.33340239524841	1.42087411880493	2	3	2	2	4	4	3	4	3	.271828711032867	-.738792419433594	0	1.55107390880585
75014180	1	36	1	1	4	1	6	 	2	1	2	3	3	3	 	4	3	1	2	1.82445085048676	.896421492099762	2	2	2	1	3	1	1	1	1	3.29676747322083	-.0413998328149319	1	1.55107390880585
75014220	2	30	3	1	4	1	5	 	4	1	3	3	3	3	 	4	3	2	2	.270305007696152	-.262122243642807	2	3	3	3	3	3	3	3	2	.728725671768188	1.37926471233368	0	.720777153968811
75014260	1	30	2	1	3	1	5	2	2	1	3	3	3	5	 	5	2	1	2	-.788979828357697	.469915181398392	3	3	3	2	4	3	3	4	 	-1.02334773540497	-.36425393819809	1	1.54966020584106
75014300	2	36	3	1	4	1	3	1	4	1	2	2	3	5	 	4	3	2	3	1.59734392166138	-.984321653842926	3	3	3	3	2	1	2	3	 	2.07371640205383	-1.14595437049866	0	.681778132915497
75015060	2	44	5	1	4	1	6	 	2	1	3	3	3	3	 	5	1	1	3	 	 	3	2	 	 	3	2	2	4	3	 	 	0	.907236874103546
75015180	1	22	3	1	4	1	6	 	3	1	3	3	3	2	 	4	1	1	1	-.963586270809174	.686692237854004	4	3	1	3	4	3	3	4	1	-.560462594032288	2.70450305938721	0	2.27278137207031
75015220	2	54	3	1	1	2	7	1	4	1	3	3	3	1	 	7	3	2	1	 	 	1	1	 	 	1	1	1	2	1	1.18188977241516	-.837488412857056	0	.940955281257629
75015260	1	24	3	5	1	1	7	 	1	1	2	3	3	2	 	6	2	2	2	-1.40762662887573	.905062437057495	2	3	3	2	4	4	4	4	2	.549235820770264	-1.05188548564911	0	3.40917205810547
75015300	1	63	1	1	1	2	6	 	2	1	2	1	3	2	 	5	3	2	2	.679093062877655	.826482236385345	2	2	2	2	4	2	2	2	2	 	 	0	1.80536139011383
75017020	1	39	1	4	4	1	1	2	4	1	3	3	3	3	 	6	1	1	1	-.451867699623108	-.571851909160614	4	3	3	3	4	4	3	3	 	 	 	0	1.91912221908569
75017060	2	78	6	1	4	2	7	 	1	1	3	3	3	3	 	3	3	3	2	 	 	2	2	2	2	4	 	3	3	2	.786859571933746	-.959335505962372	0	.961694478988647
75017100	1	33	3	1	4	1	4	 	2	1	3	3	3	3	 	1	4	3	3	1.56950306892395	1.47245442867279	2	2	1	1	2	1	1	2	2	2.73470091819763	-1.34797263145447	1	.958686470985413
75017140	1	26	2	1	4	1	1	2	1	1	3	3	3	3	 	7	2	1	2	.480416238307953	-1.12737810611725	3	3	4	3	3	3	3	3	 	.401422291994095	-.17550240457058	0	1.99375426769257
75017180	2	35	5	4	4	2	5	 	4	1	3	3	3	1	 	2	3	1	1	1.64721858501434	1.3476402759552	2	2	1	1	2	2	1	1	1	2.12310385704041	2.53441739082336	0	.843554615974426
75017220	1	28	3	3	4	1	3	 	1	1	3	3	3	3	 	4	3	2	2	.240713268518448	1.87078130245209	2	2	1	1	2	2	3	3	 	1.78162693977356	.0919792726635933	0	.996877133846283
75017260	1	38	1	3	1	2	5	 	4	1	3	3	3	2	 	6	3	2	2	-.845411002635956	.761670053005219	3	3	2	2	3	4	4	3	2	 	 	0	1.91912221908569
75017300	1	32	3	1	2	1	7	 	4	1	3	3	3	2	 	4	3	2	2	.623350858688354	1.22502827644348	1	1	2	2	4	2	3	2	1	 	 	1	1.91737294197083
75018020	2	83	6	1	1	2	7	 	1	1	4	4	4	4	 	8	4	2	2	 	 	1	1	 	 	1	1	3	3	1	 	 	0	.848731994628906
75018060	2	38	3	4	2	2	6	 	4	1	4	4	4	2	 	4	1	1	2	 	 	4	 	 	 	4	4	3	4	1	.667730450630188	-.980048298835754	0	.678904056549072
75018100	2	67	1	1	4	1	7	 	1	1	4	4	4	4	 	10	3	1	1	.687471270561218	-.498121112585068	2	3	3	3	2	2	4	3	2	 	 	1	1.28331530094147
75018140	2	22	3	1	4	2	7	 	1	1	4	4	4	5	 	5	3	2	1	.996745526790619	-.280056715011597	3	3	3	2	2	2	2	3	2	.140349581837654	-.00467199366539717	1	3.37390303611755
75018260	1	18	3	3	3	1	3	 	2	1	4	4	4	2	 	6	1	1	1	-.637040138244629	.860912621021271	3	3	2	2	4	4	2	3	 	.269671350717545	-.785493791103363	1	3.52319240570068
75018300	1	41	1	1	1	1	4	 	4	1	3	3	3	1	 	5	2	1	1	-.00287228403612971	.0580487847328186	3	3	3	2	3	3	3	3	4	.778401434421539	-.0442374721169472	1	1.61461174488068
75019020	1	34	1	1	4	1	3	 	4	1	 	 	 	3	 	3	1	1	1	 	 	3	3	 	 	3	2	3	3	 	.168489173054695	.0348554775118828	0	2.142991065979
75019060	2	38	1	3	4	1	5	 	2	1	3	4	4	3	 	9	2	1	1	-.212983518838882	.923304736614227	2	3	2	2	3	3	3	3	2	1.09573483467102	.664216816425323	0	1.88563203811646
75019100	1	33	3	1	4	1	4	 	4	1	3	4	3	3	 	10	3	2	1	 	 	3	3	 	 	3	3	4	3	2	.895985782146454	2.25012493133545	0	1.0714955329895
75019220	2	55	3	1	4	1	6	 	2	1	3	3	3	2	 	8	2	2	2	1.88095116615295	1.37126040458679	2	1	1	1	1	1	2	2	1	1.97964251041412	-.973290503025055	0	.96048104763031
75019300	2	45	4	1	4	2	1	2	4	1	3	3	3	3	 	2	3	2	1	 	 	3	3	 	 	3	3	4	3	 	.221691653132439	-.159845232963562	1	.897422194480896
75021020	2	37	1	1	3	1	6	 	2	1	3	4	4	5	 	8	3	2	1	.925482332706451	.486205995082855	3	2	2	2	3	2	1	3	2	.67492264509201	-.679913341999054	0	1.68031513690948
75021060	1	80	6	1	4	2	6	 	4	1	3	3	3	5	 	4	1	1	1	 	 	4	4	 	 	4	4	3	3	4	-.163961410522461	-.756066739559174	0	.847715735435486
75021100	1	58	1	1	3	1	7	 	2	1	3	3	3	5	 	8	3	2	2	.629555225372314	.219683423638344	2	3	3	2	3	2	2	3	1	.654439032077789	-.209661096334457	1	2.80768299102783
75021140	1	50	1	1	4	1	7	 	2	1	3	3	3	5	 	3	2	1	1	.0286200810223818	-.801214754581451	3	3	4	3	4	2	3	4	2	1.18947529792786	.21759957075119	1	4.23637676239014
75021180	1	75	1	1	3	2	7	 	1	1	3	3	3	5	 	5	2	1	1	.833209633827209	-.298723369836807	2	2	3	3	3	2	3	3	5	-.714418411254883	.275955379009247	0	1.57138395309448
75021220	1	35	3	1	3	1	7	2	4	1	3	3	3	4	 	4	1	1	1	-1.0855975151062	-.112045623362064	3	4	3	3	4	4	3	4	3	-.692719280719757	-.533561885356903	1	.955696940422058
75021260	2	56	1	3	4	1	7	 	2	1	3	3	3	5	 	4	1	1	2	1.42725443840027	.423783838748932	2	2	2	2	2	2	2	2	2	.266609787940979	.101898021996021	0	1.71179831027985
75021300	2	36	1	1	4	1	5	 	2	1	3	3	3	5	 	5	1	1	1	-.148612171411514	-.349995970726013	3	3	3	3	3	3	3	4	2	-.243661433458328	-.41540402173996	0	1.68031513690948
75022020	1	28	2	1	2	1	1	2	2	1	3	3	4	4	 	4	1	1	1	-1.08020555973053	.520968496799469	3	3	3	2	4	3	4	4	 	.774525940418243	-.0631488636136055	0	1.60479211807251
75022060	1	60	1	1	1	1	7	 	2	1	3	3	3	3	 	4	2	2	2	1.49710035324097	.641517579555511	2	1	2	2	1	2	1	4	3	1.16316854953766	.51769083738327	0	1.45090091228485
75022140	1	49	1	1	4	2	6	 	1	1	3	3	4	3	 	5	2	1	2	-.815657436847687	1.07555210590363	2	4	2	2	4	3	3	3	3	.527682483196259	-.0689323917031288	1	2.11808562278748
75022180	2	55	6	1	2	2	7	 	1	1	4	4	4	5	 	4	2	2	1	-.148612171411514	-.349995970726013	3	3	3	3	3	3	3	4	2	.666847169399261	-.841336786746979	0	.691707074642181
75022220	1	38	3	1	4	1	4	 	2	1	3	3	4	4	 	6	1	2	2	.263414680957794	-.560513198375702	3	3	3	3	3	3	3	3	2	.170541554689407	.0137250702828169	0	.77236008644104
75022260	1	64	2	1	2	2	3	 	5	1	3	3	3	5	 	9	2	1	2	-.141721859574318	-.0516050197184086	2	3	3	3	3	3	3	4	 	.251145899295807	.796109259128571	0	1.32408571243286
75022300	1	72	6	1	2	2	7	 	1	1	3	3	3	4	 	4	2	2	2	-.110665999352932	-.359163969755173	3	3	3	3	4	3	3	3	3	.316048562526703	.715366959571838	0	.66707706451416
75023020	2	87	1	1	5	2	7	 	1	1	3	4	4	5	 	3	2	3	2	 	 	2	2	 	 	3	3	3	3	3	 	 	0	3.46646785736084
75023060	2	52	1	4	5	2	7	 	1	1	3	3	3	3	 	5	3	2	3	1.88784146308899	1.66965138912201	1	1	1	1	1	1	2	2	2	1.28187131881714	-.245407983660698	0	2.81828927993774
75023100	2	90	6	1	2	2	7	 	4	1	3	3	3	3	 	1	3	2	2	 	 	2	2	 	 	3	3	3	2	2	.856651663780212	-.145874515175819	0	2.31097841262817
75023140	1	63	3	1	4	1	7	 	1	1	3	3	3	5	 	8	1	1	1	.746703207492828	-1.74594008922577	3	3	4	4	3	3	3	3	2	1.29433047771454	-1.2437344789505	0	.901217222213745
75023220	2	68	3	3	4	2	7	 	1	1	3	3	3	4	 	4	3	2	2	 	 	2	3	 	 	3	3	3	3	2	1.170037150383	-.13586251437664	0	.873572051525116
75023260	2	36	3	1	2	1	6	 	4	1	3	3	3	4	 	5	3	2	2	.488518208265305	.337861597537994	3	3	2	2	2	2	3	3	3	1.59409153461456	2.79278421401978	1	.9242804646492
75023300	2	48	1	1	4	1	7	 	2	1	3	3	3	5	 	4	2	1	1	.14950393140316	-.102658331394196	2	3	3	3	3	3	2	4	2	.274289309978485	.0374135076999664	0	1.75955820083618
75025060	2	37	3	4	4	1	2	1	2	1	3	3	3	5	 	4	1	1	1	-.439837962388992	-.298942655324936	3	3	3	3	3	3	4	4	 	.521312654018402	.640652239322662	1	.85027551651001
75025100	2	29	2	1	4	1	1	2	4	1	4	3	4	5	 	2	3	1	3	 	 	2	2	 	 	3	3	4	4	 	-1.98628067970276	3.6856324672699	0	2.03023386001587
75025180	2	80	1	1	1	2	6	 	1	1	4	4	4	4	 	8	2	1	1	 	 	3	3	 	 	3	4	4	4	2	-.432731181383133	-.641813993453979	0	2.12594389915466
75025220	2	21	1	1	1	2	1	2	4	1	3	3	3	1	 	1	4	2	4	 	 	3	2	 	 	1	1	4	2	 	 	 	0	2.11277794837952
75025260	2	39	1	1	3	2	6	 	2	1	3	3	3	4	 	5	2	1	2	.380724519491196	-.0793511793017387	3	3	2	3	3	2	3	3	3	.531924784183502	-.921755254268646	1	1.70055103302002
75025300	2	60	5	1	4	2	6	 	1	1	3	3	3	4	 	5	2	1	1	-.488398194313049	-1.75532746315002	4	4	4	4	4	4	4	3	3	.613056182861328	-.959801733493805	0	.797215342521667
75026140	2	28	3	1	1	2	7	 	4	1	3	3	3	4	 	5	3	2	2	2.17906737327576	1.61859810352325	1	1	1	1	1	1	1	2	1	1.24766767024994	.554709732532501	0	.887915670871735
75026180	1	44	1	4	4	2	3	 	4	1	3	3	3	3	 	8	1	1	1	-.566113650798798	-1.63051319122314	4	4	4	4	4	3	4	4	 	 	 	0	1.47309827804565
75026260	2	48	1	1	4	2	7	 	4	1	3	3	3	1	 	10	2	1	1	-.439837962388992	-.298942655324936	3	3	3	3	3	3	4	4	3	.884173810482025	-.199286416172981	0	2.12376475334167
75027060	2	44	1	1	4	1	6	 	1	1	 	 	 	3	 	8	2	1	1	-.148612171411514	-.349995970726013	3	3	3	3	3	3	3	4	3	-.0512315481901169	-.531742095947266	0	1.88643538951874
75027100	1	64	1	1	3	2	7	 	1	1	 	 	 	4	 	5	2	1	1	.299608409404755	-1.10220086574554	4	2	3	4	4	2	3	4	1	1.0476838350296	-.856788575649261	0	1.87696170806885
75027300	2	61	5	3	4	2	7	 	1	1	 	 	 	3	 	8	3	1	2	-.283808678388596	1.34650993347168	1	3	2	2	3	2	3	4	3	-.952087044715881	-.454278081655502	1	.936566710472107
75029020	2	34	3	1	4	1	6	 	4	1	4	4	4	3	 	1	2	1	1	-.368850976228714	1.72463774681091	3	3	1	1	3	2	3	3	3	-.419868975877762	.293013781309128	0	1.70761013031006
75029140	2	74	1	3	3	2	6	 	5	1	4	4	4	3	 	6	1	1	1	 	 	3	3	 	 	3	3	3	3	3	-.229314088821411	.082110732793808	0	2.5027379989624
75029220	1	49	3	1	3	1	4	1	2	1	4	4	4	2	 	4	1	1	1	 	 	2	3	3	2	 	3	3	3	4	.484550625085831	3.03319454193115	0	.871536791324615
75030020	1	64	1	1	4	1	5	 	1	1	4	4	4	4	 	8	1	1	1	 	 	1	2	2	2	 	3	3	3	3	.331246465444565	.173470824956894	0	1.32655334472656
75030060	1	68	1	1	4	2	7	 	1	1	3	3	3	5	 	4	3	1	1	 	 	3	2	2	2	 	2	3	3	2	1.34296107292175	-.406521111726761	0	1.26599764823914
75030100	1	44	1	1	4	1	3	 	2	1	3	3	3	5	 	8	2	1	1	 	 	3	3	2	2	 	2	2	3	 	.662827253341675	-.093648836016655	0	1.47641026973724
75030180	2	56	1	1	4	1	7	 	2	1	4	4	4	5	 	4	2	2	1	.505788564682007	.0853705480694771	1	2	3	3	3	3	3	3	1	.928236246109009	-.789338767528534	0	2.77198457717896
75030220	2	44	1	1	4	1	1	2	2	1	4	4	4	5	 	5	2	1	1	.637495338916779	-.761862397193909	3	3	3	3	2	3	3	3	 	1.14813351631165	-1.01592326164246	0	.666624546051025
75030300	2	34	4	3	4	1	6	 	4	1	3	3	3	3	 	5	3	1	1	.68233186006546	-.472639441490173	2	3	3	3	3	3	3	2	3	.575225651264191	-.175036191940308	0	.719162285327911
75031020	1	26	3	1	3	1	1	2	5	1	3	4	4	3	 	5	2	1	1	 	 	1	3	 	 	4	2	4	3	 	-.843259334564209	-.49238458275795	0	2.7669620513916
75031060	2	32	1	3	4	2	3	 	2	1	3	4	4	1	 	4	4	1	1	2.13738536834717	-1.03641390800476	3	1	3	3	1	1	3	3	 	.736941516399384	-1.03851139545441	1	5.02869415283203
75033060	2	44	3	1	4	1	6	 	1	1	4	4	4	5	 	5	1	1	1	-.671831846237183	-1.49570834636688	4	3	4	4	4	4	4	4	3	-1.33872938156128	.396356970071793	0	.826884210109711
75033140	2	70	1	1	1	2	7	 	1	1	4	4	 	5	 	3	3	1	1	1.18191647529602	-1.92146825790405	4	2	4	4	3	2	2	4	2	-1.12709546089172	-.387942373752594	0	1.67970383167267
75033300	2	31	1	1	4	1	5	 	2	1	 	 	 	4	 	4	1	1	1	.746703207492828	-1.74594008922577	3	3	4	4	3	3	3	3	1	-.245773687958717	-.777333855628967	0	1.78410482406616
75034100	1	29	3	1	4	2	4	1	4	1	 	 	 	2	 	5	2	1	1	 	 	2	2	 	 	 	2	2	 	3	.267602533102036	1.36818659305573	0	.987080037593842
75035140	1	40	3	4	4	2	1	2	4	1	1	4	3	2	 	5	1	1	1	 	 	1	4	1	1	 	4	3	3	 	 	 	1	1.16763925552368
75035180	1	38	3	2	3	1	6	 	2	1	4	4	4	2	 	8	2	2	2	 	 	2	2	 	 	4	2	2	2	2	2.3922860622406	.892847955226898	0	1.22393989562988
75035260	2	54	1	3	1	2	7	 	1	1	4	4	3	2	 	4	3	3	2	.862849831581116	.586361169815063	3	1	2	2	3	2	2	3	2	.449988275766373	.757452428340912	0	4.374427318573
75035300	1	45	3	1	2	1	7	 	4	1	2	4	1	1	 	5	3	2	2	.864265501499176	-.606282353401184	3	2	3	3	4	2	3	2	3	.959644377231598	-.812819242477417	0	2.23765158653259
75037020	2	56	2	1	1	1	6	 	1	1	 	 	 	2	 	4	4	1	1	1.04628336429596	.326742082834244	3	2	2	2	3	2	2	2	1	1.42172193527222	.538682579994202	0	1.71366572380066
75037100	2	85	6	1	1	2	7	 	4	1	 	 	 	2	 	3	3	2	2	2.59109425544739	1.40808081626892	1	1	1	1	1	1	1	1	3	1.56729054450989	-1.20745396614075	0	1.01314914226532
75037140	1	49	1	1	3	1	7	 	2	1	 	 	 	2	 	5	2	1	1	.341566652059555	-1.23703193664551	2	3	4	4	3	3	3	4	3	 	 	0	4.35715389251709
75037260	1	37	3	1	4	2	2	1	4	1	 	 	 	1	 	4	3	2	2	.310236126184464	2.06901717185974	1	3	1	1	2	2	2	3	 	2.71870994567871	-.886440753936768	0	.921872079372406
75037300	2	36	5	1	4	1	7	 	1	1	4	4	4	3	 	4	1	1	1	-.333784580230713	1.08276855945587	2	3	2	2	3	3	2	4	3	-1.23498165607452	.420045405626297	0	.841074168682098
75038020	2	28	1	4	4	2	1	2	4	1	3	3	3	2	 	7	2	1	1	2.14898896217346	1.07657110691071	1	1	1	2	2	2	1	1	 	.54853743314743	.153818175196648	1	3.23407649993896
75038060	1	34	3	3	3	1	7	 	1	1	4	4	4	3	 	4	1	1	1	-.351580619812012	1.47214663028717	1	2	2	2	4	3	3	3	2	.250131368637085	-.0930870547890663	0	2.53011441230774
75038100	2	37	1	1	3	1	7	 	2	1	4	4	4	2	 	5	4	3	2	3.20312547683716	-2.32394742965698	3	1	4	4	1	1	1	3	2	-1.73184621334076	1.2446745634079	0	1.48417627811432
75038180	1	72	1	1	5	2	7	 	4	1	3	3	3	2	 	1	4	3	2	.459128946065903	-.0973741859197617	2	2	3	3	4	2	3	3	1	1.7478654384613	3.82388305664063	0	1.33069801330566
75038220	1	51	4	1	1	2	1	2	4	1	3	3	3	2	 	4	3	3	2	.945380032062531	.207920268177986	2	2	2	3	4	2	2	2	 	.59138548374176	1.67258489131927	0	.750255286693573
75038300	1	47	3	1	3	1	1	2	4	1	3	3	3	1	 	2	3	2	1	-.656504273414612	1.78443837165833	2	2	1	2	3	4	2	4	 	.367739021778107	-.802520990371704	1	.771644651889801
75041020	2	81	6	1	1	2	5	 	4	1	3	3	3	2	 	7	3	2	1	 	 	4	3	 	 	3	2	4	 	 	.0452048629522324	-.568350315093994	0	1.01451349258423
75041060	1	18	3	1	4	1	6	 	2	1	3	3	3	3	 	5	1	1	1	 	 	2	2	 	 	4	2	4	2	2	-.679446697235107	-.639489531517029	0	2.10568594932556
75041100	2	43	3	1	4	1	6	 	2	1	3	3	3	2	 	6	2	1	2	 	 	3	3	2	2	1	1	1	 	2	.603842973709106	-.73533684015274	1	.795257806777954
75041220	1	59	1	1	5	1	7	 	1	1	4	4	4	3	 	1	2	1	1	 	 	3	2	2	2	 	2	3	4	3	-.747086524963379	.307690411806107	0	1.80797207355499
75041260	2	43	5	1	1	2	7	 	4	1	3	3	3	2	 	5	3	2	1	.222229704260826	.747776508331299	3	2	2	2	3	2	2	4	1	1.74813830852509	-.376330941915512	1	.795257806777954
75041300	1	67	3	1	1	1	7	 	1	1	2	3	2	3	 	4	2	1	2	 	 	2	3	2	3	 	3	3	 	4	.614943385124207	.737711787223816	0	.755143582820892
75042060	1	16	3	3	2	2	4	 	4	1	3	4	3	1	 	5	2	1	2	2.29986834526062	1.45913422107697	1	1	1	1	1	1	2	1	1	1.92538058757782	.0737705826759338	0	3.86288166046143
75042100	1	84	6	1	1	2	7	 	4	1	3	3	4	1	 	10	1	1	1	 	 	1	1	 	 	4	4	4	4	3	-.366285979747772	-.634590446949005	0	.685411393642426
